IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus
31701533,1050100,GEORGETOWN POLICE DEPARTMENT,Accepted,SCOTT,I 0075,,I75 N,,,,,,,,,38.30907727,-84.55856938,131.481,5/22/23 0:00,2100.0,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/31/23 5:23,False,834,Accepted
31670443,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 WB,,,,,,,,,38.27537233,-85.81738491,0.531,5/22/23 0:00,1800.0,2,2,0,0,CLEAR,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DAYLIGHT,,,5/24/23 7:35,False,5282,Accepted
31659695,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 WB,,,,,,,,,38.14207352,-85.57657738,17.566,5/21/23 0:00,1056.0,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/22/23 8:05,False,2321,Accepted
31658420,930400,OLDHAM COUNTY POLICE DEPT.,Accepted,OLDHAM,I 0071,,I71 SB,,,,,,,,,38.39689582,-85.37963919,21.457,5/21/23 0:00,1050.0,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/22/23 1:43,False,3060,Accepted
31659663,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 EB,,,,,,,,,38.12668559,-85.6083257,15.561,5/21/23 0:00,526.0,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,5/22/23 8:03,False,5492,Accepted
31658423,930400,OLDHAM COUNTY POLICE DEPT.,Accepted,OLDHAM,I 0071,,I71 SB,,,,,,,,,38.3978663,-85.37800127,21.567,5/21/23 0:00,1346.0,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/22/23 1:44,False,3060,Accepted
31659652,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 EB,,,,,I 0265,I265 EB EXIT15 ON RAMP FROM KY864,I 0265,I265 EB EXIT17 OFF RAMP TO US31E,38.12677647,-85.60801855,15.578,5/20/23 0:00,1220.0,2,2,0,0,CLEAR,DRY,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/22/23 8:02,False,2321,Accepted
31672191,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 N,,,,,,,,,37.59570365,-84.31408708,77.383,5/20/23 0:00,1034.0,1,1,0,0,RAINING,WET,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/24/23 14:46,False,2535BM,Accepted
31681165,930400,OLDHAM COUNTY POLICE DEPT.,Accepted,OLDHAM,I 0071,,I71 SB,,,,,,,,,38.41148954,-85.34922503,23.364,5/20/23 0:00,1248.0,2,2,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/26/23 7:58,False,3060,Accepted
31679182,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,KY1016,,KY1016,,,,,,,,,37.59211607,-84.26145728,1.738,5/20/23 0:00,2228.0,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,5/25/23 19:58,False,1449AD,Accepted
31665967,570200,WILMORE POLICE DEPARTMENT,Accepted,JESSAMINE,KY1268,,MAIN,ST,W,,,,,,,37.86097473,-84.66251389,12.779,5/19/23 0:00,1614.0,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,5/23/23 10:29,False,217,Accepted
31660567,591000,LAKESIDE PK/CRESTVIEW HILLS PD,Accepted,KENTON,I 0275,,I275 E,,,,,,,,,39.03017631,-84.58088336,82.717,5/19/23 0:00,1843.0,2,2,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/22/23 10:58,False,1403,Accepted
31696026,KSP1100,KY STATE POLICE POST 11,Accepted,ROCKCASTLE,I 0075,,I75 S,,,,,,,,,37.5358236,-84.32091748,73.241,5/19/23 0:00,1250.0,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/23 9:00,False,289,Accepted
31650181,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 E,,,,,I 0265,I265 E EXIT15 ON RAMP FROM KY864,I 0265,I265 E EXIT17 OFF RAMP TO US31E,38.1304992,-85.60276337,15.963,5/18/23 0:00,2140.0,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & HILLCREST,DARK-HWY NOT LIGHTED,,,5/19/23 8:29,False,6028,Accepted
31646435,330000,ESTILL COUNTY SHERIFF DEPT.,Accepted,ESTILL,KY0052,,RICHMOND,RD,,,,,,,,37.70482623,-84.06748651,1.937,5/17/23 0:00,1444.0,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/18/23 13:56,False,SO1,Accepted
32310079,70000,BELL COUNTY SHERIFF DEPARTMENT,Accepted,BELL,US0119,,US119,,,,,,,,,36.72299371,-83.62567217,5.067,5/17/23 0:00,1444.0,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/10/23 0:16,False,406,Accepted
31760047,490000,HARRISON COUNTY SHERIFF DEPT.,Accepted,HARRISON,KY0353,,KY353,,,,,,,,,38.32555879,-84.36032556,2.101,5/17/23 0:00,1624.0,2,2,0,0,CLEAR,DRY,True,COLLISION WITH NON-FIXED OBJECT ,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/23 10:26,False,396,Accepted
31648200,80200,FLORENCE POLICE DEPARTMENT,Accepted,BOONE,KY0842,,HOUSTON,RD,,,VANDERCAR,,,,,39.00816677,-84.64968833,5.405,5/17/23 0:00,1955.0,2,2,0,1,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/18/23 21:04,False,46,Accepted
31716255,830000,MENIFEE COUNTY SHERIFF DEPT.,Accepted,MENIFEE,US0460,,US460,,E,,ROBINFIELD,,,,,37.91464557,-83.55503404,14.676,5/17/23 0:00,1130.0,3,1,0,0,CLOUDY,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/23 3:02,True,303,Accepted
31644933,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 EB,,,,,,,,,38.21774872,-85.50597455,25.135,5/17/23 0:00,730.0,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,5/18/23 8:19,False,7369,Accepted
31724706,580000,JOHNSON COUNTY SHERIFF DEPT.,Accepted,JOHNSON,KY2039,,KY2039,,,,,,,,,37.80072828,-82.85314063,1.679,5/16/23 0:00,812.0,2,2,0,0,RAINING,WET,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/5/23 11:44,False,1,Accepted
31637686,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 N,,,,,,,,,37.60192419,-84.31422057,77.81,5/16/23 0:00,816.0,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/16/23 17:55,False,9534SW,Accepted
31653350,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 N,,,,,,,,,37.57430496,-84.31410942,75.911,5/15/23 0:00,1808.0,2,2,0,0,CLEAR,DRY,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/20/23 1:51,False,1489KM,Accepted
31635247,760200,RICHMOND POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 N,,,I 0075,I75 N EXIT83 ON RAMP FROM KY2872,,,,,37.67898521,-84.31238263,83.14,5/15/23 0:00,1346.0,1,1,0,1,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/16/23 8:40,False,9394,Accepted
31632570,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0338,,RICHWOOD,RD,,I 0075,I75 N EXIT175 ON RAMP FROM  RICHWOOD DR,,,,,38.91785865,-84.62743969,0.175,5/14/23 0:00,1344.0,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,5/15/23 17:25,False,3306,Accepted
31629600,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 NB,,,,,,,,,38.22077018,-85.50570532,25.344,5/13/23 0:00,50.0,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,5/15/23 8:48,False,5128,Accepted
31626302,760200,RICHMOND POLICE DEPARTMENT,Accepted,MADISON,I 0075,83 NB,I75 N,,,,,,,,,37.6719135,-84.31112215,82.659,5/13/23 0:00,950.0,1,1,1,0,CLOUDY,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/14/23 9:10,False,9402,Accepted
31641097,KSP0700,KY STATE POLICE POST 07,Accepted,MADISON,I 0075,,I75 N,,,,,I 0075,I75 N EXIT77 ON RAMP FROM KY595,I 0075,I75 N EXIT83 OFF RAMP TO KY2872,37.64040153,-84.3151649,80.467,5/12/23 0:00,1515.0,1,1,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/17/23 13:57,False,253,Accepted
31629524,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 EB,,,I 0064,I64 EB EXIT8 ON RAMP FROMGRINSTEAD DR,,,,,38.24546744,-85.69829617,8.238,5/12/23 0:00,2115.0,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/15/23 8:43,False,5243,Accepted
31635791,810000,MASON COUNTY SHERIFF,Accepted,MASON,KY0010,,MASON LEWIS,RD,,,,,,,,38.65472504,-83.91906051,2.662,5/11/23 0:00,849.0,1,1,0,1,CLEAR,DRY,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,5/16/23 10:37,False,64,Accepted
31648500,190200,CAMPBELL COUNTY POLICE DEPT.,Accepted,CAMPBELL,I 0275,,I275 E,,,,,I 0275,I275 TURN AROUND73,,I275 TURN AROUND 72,39.05642798,-84.43220908,,5/11/23 0:00,1605.0,5,5,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/18/23 22:43,False,3,Accepted
31624988,190200,CAMPBELL COUNTY POLICE DEPT.,Accepted,CAMPBELL,I 0275,,I275 E,,,,,,,,,39.05685134,-84.43094992,73.223,5/11/23 0:00,1758.0,4,4,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/13/23 21:59,True,36,Accepted
31671343,690100,STANFORD POLICE DEPARTMENT,Accepted,LINCOLN,KY0078,,MAIN,ST,E,,WHITLEY,,,,,37.53006115,-84.65586681,12.938,5/11/23 0:00,1534.0,2,2,0,0,CLOUDY,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/24/23 10:40,False,569,Accepted
31636547,810000,MASON COUNTY SHERIFF,Accepted,MASON,KY0009,,AA,HWY,,,,,,,,38.65624535,-83.89796357,16.126,5/11/23 0:00,1637.0,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,5/16/23 13:45,False,60,Accepted
31630689,340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,,351,BOB O LINK,DR,,,,,JACANA,,JACANA,38.02521049,-84.51929689,0.026,5/11/23 0:00,840.0,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,CURVE & LEVEL,DAYLIGHT,,,5/15/23 11:18,False,56412,Accepted
31635161,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 NB,,,,,,,,,38.28747314,-85.52415407,31.011,5/11/23 0:00,1629.0,2,2,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/16/23 8:24,False,7751,Accepted
31614492,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 EB,,,,,,,,,38.24775343,-85.70162333,8.001,5/10/23 0:00,1556.0,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/11/23 7:32,False,7751,Accepted
31659610,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,,,,,38.24543322,-85.69823117,8.242,5/10/23 0:00,1513.0,3,3,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/22/23 7:58,False,8461,Accepted
31613215,190200,CAMPBELL COUNTY POLICE DEPT.,Accepted,CAMPBELL,I 0275,,I275 E,,,,,I 0275,I275 TURN AROUND73,I 0275,I275 TURN AROUND73,39.05696286,-84.43089594,73.217,5/10/23 0:00,1511.0,2,2,0,0,CLEAR,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/23 23:27,False,36,Accepted
31613850,340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 S,,,,,,,,,37.92628873,-84.37209821,101.189,5/10/23 0:00,2124.0,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/11/23 3:23,False,55492,Accepted
31617145,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 N,,,,,,,,,37.54393765,-84.31804448,73.818,5/10/23 0:00,1515.0,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/11/23 16:53,False,0578JG,Accepted
31636750,110100,DANVILLE POLICE DEPARTMENT,Accepted,BOYLE,US0127,111,4TH,ST,S,,,,,,,37.64543054,-84.77408582,5.366,5/9/23 0:00,1308.0,2,2,0,0,CLOUDY,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/16/23 14:23,False,739,Accepted
31636107,760200,RICHMOND POLICE DEPARTMENT,Accepted,MADISON,I 0075,,,,,,,,,,,37.67887093,-84.31244929,0.334,5/9/23 0:00,1223.0,2,2,0,0,CLOUDY,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,KY2872,I 0075,5/16/23 12:06,False,9316,Accepted
31623134,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 N,,,,,,,,,37.59345622,-84.31406702,77.229,5/9/23 0:00,1746.0,1,1,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/13/23 5:04,False,3315MK,Accepted
31623594,570000,JESSAMINE COUNTY SHERIFF DEPT.,Accepted,JESSAMINE,KY0169,,KEENE,RD,,,,,,,,37.93079568,-84.62172194,15.177,5/9/23 0:00,1635.0,1,1,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/13/23 11:24,False,720,Accepted
31602865,730100,PADUCAH POLICE DEPARTMENT,Accepted,MCCRACKEN,US0060,,21ST,ST,S,KY0994,MAYFIELD,,,,,37.06906613,-88.61254659,14.299,5/9/23 0:00,12.0,1,1,0,0,RAINING,WET,False,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/9/23 3:42,False,384,Accepted
31610123,760200,RICHMOND POLICE DEPARTMENT,Accepted,MADISON,I 0075,,,,,KY2872,I75 S EXIT83 ON RAMP FROM KY2872,,,,,37.66959165,-84.31105046,0.303,5/9/23 0:00,754.0,2,2,0,0,CLOUDY,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/23 10:30,False,9386,Accepted
31606386,570000,JESSAMINE COUNTY SHERIFF DEPT.,Accepted,JESSAMINE,KY0169,,KEENE,RD,,,,,,,,37.93393024,-84.62540773,15.481,5/9/23 0:00,842.0,2,2,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/9/23 16:52,False,720,Accepted
31628511,190200,CAMPBELL COUNTY POLICE DEPT.,Accepted,CAMPBELL,I 0275,,I275 E,,,,,,,,,39.05584129,-84.43270915,,5/9/23 0:00,1738.0,3,3,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/15/23 3:28,False,7,Accepted
31605265,130100,JACKSON POLICE DEPARTMENT,Accepted,BREATHITT,,KY HWY 15,FIRE STATION,DR,,,,,,,,37.55840197,-83.38677521,0.021,5/8/23 0:00,1200.0,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/9/23 13:38,False,405,Accepted
31619018,570000,JESSAMINE COUNTY SHERIFF DEPT.,Accepted,JESSAMINE,KY0169,,KEENE,RD,,,HOLLOWAY,,,,,37.92947291,-84.62017697,15.048,5/8/23 0:00,1153.0,1,1,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/12/23 6:06,False,792,Accepted
32310033,70000,BELL COUNTY SHERIFF DEPARTMENT,Accepted,BELL,US0025E,,ROBERT L MADON,BYP,,,,,,,,36.76326287,-83.69349476,13.445,5/8/23 0:00,1230.0,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/10/23 0:13,False,406,Accepted
31641486,1050100,GEORGETOWN POLICE DEPARTMENT,Accepted,SCOTT,I 0075,,I75 N,,,I 0075,I75 N EXIT126 ON RAMP FROM  CHERRY BLOSSOM WAY,,,,,38.2287521,-84.53978462,125.78,5/7/23 0:00,1223.0,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,5/17/23 14:57,False,827,Accepted
31594912,90100,PARIS POLICE DEPARTMENT,Accepted,BOURBON,US0068X,720,HIGH,ST,,,,,,,,38.21014879,-84.25272807,1.51,5/6/23 0:00,1116.0,1,1,0,0,CLOUDY,DRY,False,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/7/23 8:54,False,508,Accepted
31595611,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0338,281,RICHWOOD,RD,,I 0075,I75 S EXIT175 ON RAMP FROM  RICHWOOD DR,,,,,38.91678776,-84.6319095,0.436,5/6/23 0:00,2330.0,1,1,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,5/7/23 17:15,False,3729,Accepted
31613462,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 S,,,,,,,,,37.65598141,-84.3128114,81.59,5/5/23 0:00,1859.0,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/11/23 0:42,False,1489KM,Accepted
31592245,470000,HARDIN COUNTY SHERIFF DEPT.,Accepted,HARDIN,I 0065,86 MM,I65 S,,,,,,,,,37.61704692,-85.86430094,87.139,5/5/23 0:00,1512.0,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/6/23 10:54,True,995,Accepted
31598946,470000,HARDIN COUNTY SHERIFF DEPT.,Accepted,HARDIN,I 0065,,I65 S,,,,,,,,,37.61566074,-85.86471471,87.043,5/5/23 0:00,1434.0,5,5,0,0,CLEAR,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/8/23 10:33,False,958,Accepted
32924585,190200,CAMPBELL COUNTY POLICE DEPT.,Accepted,CAMPBELL,I 0275,,I275 E,,,,,,I275 TURN AROUND 73,,STATE LINE,39.05600285,-84.43293028,,5/5/23 0:00,1624.0,8,8,0,2,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/1/24 14:29,True,41,Accepted
31872857,470000,HARDIN COUNTY SHERIFF DEPT.,Accepted,HARDIN,I 0065,,I65 S,,,,,,,,,37.6166756,-85.86443192,87.113,5/5/23 0:00,1436.0,3,1,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/10/23 11:39,True,958,Accepted
31593659,190200,CAMPBELL COUNTY POLICE DEPT.,Accepted,CAMPBELL,I 0275,,I275 E,,,,,,I 275 TURN AROUND 73,,STATE LINE,39.05588209,-84.43300035,,5/5/23 0:00,1650.0,4,4,0,0,CLEAR,DRY,True,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/6/23 23:06,False,41,Accepted
31609340,760000,MADISON COUNTY SHERIFF DEPT.,Accepted,MADISON,I 0075,,I75 N,,,,,,,,,37.63040696,-84.31675071,79.777,5/5/23 0:00,1705.0,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,5/10/23 8:18,False,2035,Accepted
31605287,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 N,,,,,,,,,37.60037088,-84.31414017,77.703,5/4/23 0:00,636.0,2,2,0,0,CLEAR,DRY,True,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAWN,,,5/9/23 13:43,False,0229JB,Accepted
31593657,190200,CAMPBELL COUNTY POLICE DEPT.,Accepted,CAMPBELL,I 0275,,I275 E,,,,,,,,,39.05671607,-84.43129651,73.244,5/4/23 0:00,1737.0,4,4,0,3,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/6/23 23:06,False,36,Accepted
31587668,150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0480,,CEDAR GROVE,RD,,,,,MOONEY,,OMEGA,37.98058483,-85.6782535,2.024,5/4/23 0:00,1614.0,2,2,0,2,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/5/23 8:42,False,76,Accepted
31588409,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 N,,,,,I 0265,I265 N EXIT27 OFF RAMP TO US60,I 0265,I265 N EXIT27 ON RAMP FROM US60,38.24167033,-85.50363326,26.791,5/4/23 0:00,1801.0,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,,,5/5/23 10:56,False,2109,Accepted
31605296,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 N,,,,,,,,,37.57210595,-84.31411356,75.714,5/4/23 0:00,1357.0,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/9/23 13:44,False,0229JB,Accepted
