IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
32353634,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,I65 S,,,,,I 0065,I65 S EXIT112 OFF RAMP TO KY245,I 0065,I65 S REST AREA113 ON RAMP,37.933090294,-85.688292926,112.342,10/19/2023 12:00:00 AM,1600,2,2,0,0,CLOUDY,WET,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/20/2023 6:44:00 AM,False,076,Accepted,
32360434,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,US HWY 41,,,,,,,,,37.825652586,-87.566164205,,10/19/2023 12:00:00 AM,1350,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,CURVE & LEVEL,DAYLIGHT,,,10/22/2023 10:49:48 AM,False,82,Accepted,
32354292,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0275,,I275 W,,,,,,,,,39.066554068,-84.646267302,3.413,10/19/2023 12:00:00 AM,0700,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAWN,,,10/20/2023 9:59:16 AM,False,3717,Accepted,
32357022,0030000,ANDERSON COUNTY SHERIFF DEPT.,Accepted,ANDERSON,BG9002,,BG9002 E,,,,,,,,,37.910399649,-85.040303075,48.620,10/19/2023 12:00:00 AM,2230,1,1,0,0,RAINING,WET,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,10/21/2023 1:35:11 AM,False,223,Accepted,
32363135,0420000,GRAVES COUNTY SHERIFF DEPT.,Accepted,GRAVES,JC9003,,JC9003 SB,,,,,,,,,36.686416503,-88.729233485,16.771,10/19/2023 12:00:00 AM,2110,1,1,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,10/23/2023 7:38:36 AM,False,7,Accepted,
32364970,0250000,CLARK COUNTY SHERIFF DEPT.,Accepted,CLARK,I 0064,,I64 E,,,,,,,,,38.019741497,-84.147597662,97.762,10/19/2023 12:00:00 AM,1607,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/23/2023 1:05:23 PM,False,626,Accepted,
32462432,0150200,LEBANON JUNCTION POLICE DEPT.,Accepted,BULLITT,I 0065,,I65 N,,,,,,,,,37.832365142,-85.717942386,105.069,10/19/2023 12:00:00 AM,2135,2,2,0,0,RAINING,WET,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,11/15/2023 9:56:22 AM,False,604,Accepted,
32363910,KSP1600,KY STATE POLICE POST 16,Accepted,HENDERSON,US0041,,US41,,N,,,,,,,37.916098799,-87.548576711,20.493,10/19/2023 12:00:00 AM,1700,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DUSK,,,10/23/2023 9:46:04 AM,False,690,Accepted,
32345810,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 SB,,,,,I 0065,I65 TURN AROUND107,I 0065,I65 TURN AROUND109,37.890550338,-85.699562571,109.264,10/18/2023 12:00:00 AM,0638,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,10/18/2023 1:42:25 PM,False,1113,Accepted,
32346637,0100100,ASHLAND POLICE DEPARTMENT,Accepted,BOYD,US0023,,WINCHESTER,AVE,,,41ST,,,,,38.453055667,-82.612593435,15.897,10/18/2023 12:00:00 AM,1410,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/18/2023 4:17:27 PM,False,8020,Accepted,
32363923,0240000,CHRISTIAN COUNTY SHERIFF OFFICE,Accepted,CHRISTIAN,EB9004,,,,,,,,,,,36.847069368,-87.461207929,0.220,10/18/2023 12:00:00 AM,1609,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US0041,EB9004,10/23/2023 9:47:35 AM,False,618,Accepted,
32349024,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 EB,,,,,,,,,38.210866090,-85.506618071,24.658,10/18/2023 12:00:00 AM,0706,3,3,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DARK (UNKNOWN ROADWAY LIGHTING),,,10/19/2023 7:35:50 AM,False,5228,Accepted,
33162113,KSP0900,KY STATE POLICE POST 09,Accepted,MAGOFFIN,KY9009,,KY9009,,,,,,,,,37.736266691,-83.099583756,72.436,10/18/2023 12:00:00 AM,1944,2,1,1,0,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,4/26/2024 7:55:13 AM,True,269,Accepted,
32373806,0250000,CLARK COUNTY SHERIFF DEPT.,Accepted,CLARK,I 0064,,I64 W,,,,,,,,,38.017907877,-84.154294449,97.353,10/18/2023 12:00:00 AM,1124,3,1,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/25/2023 10:47:10 AM,False,617,Accepted,
32343615,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY3147,,OHARA,RD,,KY0236,DONALDSON,,,,,39.039116080,-84.636571254,0.588,10/17/2023 12:00:00 AM,0902,2,2,0,0,CLOUDY,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/18/2023 4:13:12 AM,False,3726,Accepted,
32349016,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HIKES,LN,,,DOWNING,,,,,38.202638209,-85.654249095,1.264,10/17/2023 12:00:00 AM,0938,2,2,0,0,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/19/2023 7:34:56 AM,False,4693,Accepted,
32341517,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 N,,,,,,,,,37.852984508,-85.711195705,106.562,10/17/2023 12:00:00 AM,1019,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/17/2023 3:03:19 PM,False,1275,Accepted,
32361818,0591000,LAKESIDE PK/CRESTVIEW HILLS PD,Accepted,KENTON,I 0275,,I275 W,,,,,,,,,39.031257477,-84.583111409,82.860,10/17/2023 12:00:00 AM,1634,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,10/22/2023 10:04:32 PM,False,1433,Accepted,
32398465,0150200,LEBANON JUNCTION POLICE DEPT.,Accepted,BULLITT,I 0065,,I65 N,,,,,,,,,37.835896214,-85.717041807,105.327,10/17/2023 12:00:00 AM,0929,1,1,0,0,FOG WITH RAIN,WET,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,10/31/2023 3:07:59 PM,False,601,Accepted,
32342864,0250100,WINCHESTER POLICE DEPARTMENT,Accepted,CLARK,I 0064,,I64 E,,,,,,,,,38.010379977,-84.178196870,95.975,10/16/2023 12:00:00 AM,0251,1,1,0,0,RAINING,WET,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,10/17/2023 9:49:24 PM,False,21071,Accepted,
32340401,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 NB,,,,,I 0065,I65 TURN AROUND109,I 0065,I65 NB EXIT112 OFF RAMP TO KY245,37.899788697,-85.696969730,109.934,10/16/2023 12:00:00 AM,2314,1,1,0,0,CLEAR,DRY,True,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,10/17/2023 10:55:38 AM,False,1149,Accepted,
32339891,0190800,SOUTHGATE POLICE DEPARTMENT,Accepted,CAMPBELL,I 0471,,I471 N,,,,,,,,,39.062589251,-84.468221354,1.430,10/16/2023 12:00:00 AM,2058,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,10/17/2023 8:16:37 AM,False,828,Accepted,
32335395,0590300,ERLANGER POLICE DEPARTMENT,Accepted,KENTON,I 0275,,I275 W,,,,,,,,,39.041249128,-84.610905832,0.766,10/16/2023 12:00:00 AM,0654,2,2,0,0,RAINING,WET,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAWN,,,10/16/2023 8:37:58 AM,False,182,Accepted,
32339740,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 NB,,,I 0064,I64 WB EXIT19B RAMP TO I265 NB,,,,,38.222007398,-85.505560484,25.430,10/16/2023 12:00:00 AM,1435,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/17/2023 7:35:56 AM,False,5228,Accepted,
32472697,0460000,HANCOCK COUNTY SHERIFF DEPT.,Accepted,HANCOCK,US0060,,US60,,,KY0271,KY271,,,,,37.919783533,-86.803561839,7.255,10/16/2023 12:00:00 AM,1455,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,11/17/2023 12:39:02 PM,False,91,Accepted,
32557728,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1447,,WESTPORT,RD,,,CREEK,,,,,38.275881442,-85.604905469,3.269,10/16/2023 12:00:00 AM,1620,2,2,0,0,CLOUDY,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,12/8/2023 8:33:09 AM,False,5228,Accepted,
32335392,0590300,ERLANGER POLICE DEPARTMENT,Accepted,KENTON,I 0275,,I275 W,,,,,,,,,39.041852393,-84.611538186,0.821,10/16/2023 12:00:00 AM,0551,2,2,0,0,RAINING,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAWN,,,10/16/2023 8:37:53 AM,False,182,Accepted,
32374426,KSP1400,KY STATE POLICE POST 14,Accepted,CARTER,I 0064,,I64 E,,,,,,,,,38.324116958,-83.229372696,155.022,10/16/2023 12:00:00 AM,0851,2,2,0,0,CLOUDY,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/25/2023 1:10:28 PM,False,761,Accepted,
32352870,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 N,,,,,,,,,37.887809999,-85.698877062,109.074,10/15/2023 12:00:00 AM,1735,5,5,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/20/2023 12:26:01 AM,False,1170,Accepted,
32346136,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,109MM,I65 NB,,,,,I 0065,I65 TURN AROUND109,I 0065,I65 NB EXIT112 OFF RAMP TO KY245,37.895077326,-85.699420402,109.581,10/15/2023 12:00:00 AM,1313,4,4,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/18/2023 2:42:30 PM,False,1137,Accepted,
32339974,0590100,COVINGTON POLICE DEPARTMENT,Accepted,KENTON,I 0075,,,,,,,,,,,39.087164548,-84.522879275,0.007,10/15/2023 12:00:00 AM,2146,2,1,0,1,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,ANGLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,I 0075,W 5TH ST,10/17/2023 7:40:55 AM,False,0348,Accepted,
32346993,0591000,LAKESIDE PK/CRESTVIEW HILLS PD,Accepted,KENTON,I 0275,,I275 W,,,,,,,,,39.029156822,-84.578528364,82.574,10/14/2023 12:00:00 AM,1318,3,3,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/18/2023 5:34:54 PM,False,1410,Accepted,
32342591,0250000,CLARK COUNTY SHERIFF DEPT.,Accepted,CLARK,I 0064,,I64 E,,,,,,,,,38.027695238,-84.099507498,100.454,10/14/2023 12:00:00 AM,1326,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/17/2023 7:54:53 PM,False,627,Accepted,
32335502,0370000,FRANKLIN COUNTY SHERIFF,Accepted,FRANKLIN,I 0064,,I64 E,,,,,,,,,38.155182649,-84.929816555,51.132,10/14/2023 12:00:00 AM,0144,2,2,0,0,RAINING,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,10/16/2023 9:00:56 AM,True,1620,Accepted,
32334613,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0236,,DONALDSON,HWY,,,SCHEBEN,,,,,39.033941003,-84.624964611,0.413,10/14/2023 12:00:00 AM,2339,2,2,0,2,CLOUDY,WET,False,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,10/16/2023 5:06:01 AM,False,3759,Accepted,
32335833,0190400,FT. THOMAS POLICE DEPARTMENT,Accepted,CAMPBELL,I 0471,,I471 N,,,,,,,,,39.051357642,-84.466554005,0.593,10/14/2023 12:00:00 AM,1037,2,2,0,0,CLEAR,WET,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/16/2023 10:07:35 AM,False,4446,Accepted,
32395930,0440000,GREEN COUNTY SHERIFF DEPT.,Accepted,GREEN,US0068,2649,US68,,,,,,,,,37.215206175,-85.531740018,9.286,10/14/2023 12:00:00 AM,0805,1,1,0,0,CLOUDY,WET,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,10/31/2023 3:02:09 AM,False,1361,Accepted,
32335180,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 N,,,,,,,,,38.220646092,-85.505703548,25.336,10/13/2023 12:00:00 AM,1115,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/16/2023 8:22:11 AM,False,7316,Accepted,
32330440,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0275,,I275 W,,,,,,,,,39.056500652,-84.631653184,2.344,10/13/2023 12:00:00 AM,2223,2,2,0,0,RAINING,WET,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,10/14/2023 3:59:42 PM,False,3318,Accepted,
32374261,KSP0600,KY STATE POLICE POST 06,Accepted,KENTON,I 0075,,I75 NB,,,,,,,,,38.792706393,-84.604190815,166.277,10/13/2023 12:00:00 AM,1001,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,10/25/2023 12:16:07 PM,False,904,Accepted,
32335676,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,I65 S,,,,,I 0065,I65 S EXIT112 OFF RAMP TO KY245,I 0065,I65 S REST AREA113 ON RAMP,37.931500818,-85.688175419,112.232,10/13/2023 12:00:00 AM,1250,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/16/2023 9:37:20 AM,False,076,Accepted,
32360869,KSP0400,KY STATE POLICE POST 04,Accepted,BULLITT,I 0065,,I65 NB,,,,,,,,,37.852241254,-85.711834622,106.501,10/13/2023 12:00:00 AM,0425,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,10/22/2023 4:06:16 PM,False,543,Accepted,
32334229,0980100,PIKEVILLE POLICE DEPARTMENT,Accepted,PIKE,US0023,,US23,,,,,,,,,37.475456945,-82.538227487,23.979,10/12/2023 12:00:00 AM,1750,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,10/16/2023 1:47:00 AM,False,110,Accepted,
32323192,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 NB,,,,,,,,,37.895644245,-84.353670795,98.797,10/12/2023 12:00:00 AM,0710,3,3,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,10/12/2023 3:19:27 PM,False,55323,Accepted,
32362920,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0275,,I275 W,,,,,,,,,39.064415910,-84.644831971,3.253,10/12/2023 12:00:00 AM,0652,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,10/23/2023 6:38:39 AM,False,3761,Accepted,
32334228,0980100,PIKEVILLE POLICE DEPARTMENT,Accepted,PIKE,US0023,,US23,,,,,,,,,37.476674091,-82.539737592,24.102,10/12/2023 12:00:00 AM,1832,2,2,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,,,10/16/2023 1:46:52 AM,False,106,Accepted,
32473243,0610000,KNOX COUNTY SHERIFF DEPARTMENT,Accepted,KNOX,US0025E,,US25E,,N,,,,,,,36.884522845,-83.884211497,12.069,10/12/2023 12:00:00 AM,1636,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,11/17/2023 2:20:31 PM,False,102,Accepted,
32325856,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 NB,,,,,I 0065,I65 TURN AROUND107,I 0065,I65 TURN AROUND109,37.888326383,-85.699029000,109.110,10/12/2023 12:00:00 AM,2021,1,1,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,10/13/2023 7:27:43 AM,False,1055,Accepted,
32318980,0250000,CLARK COUNTY SHERIFF DEPT.,Accepted,CLARK,I 0064,,I64 E,,,,,,,,,38.026819169,-84.105691664,100.112,10/11/2023 12:00:00 AM,1700,1,1,0,0,CLOUDY,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,10/11/2023 8:41:10 PM,False,623,Accepted,
32322136,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0536,,MT ZION,RD,,US0025,US25 TURN LANE,,,,,38.957537554,-84.619600838,14.194,10/11/2023 12:00:00 AM,1758,2,2,0,0,CLOUDY,DRY,True,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/12/2023 12:36:07 PM,False,3713,Accepted,
32320027,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 N,,,,,,,,,37.901456657,-84.356633093,99.257,10/11/2023 12:00:00 AM,0629,4,4,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,10/12/2023 5:34:07 AM,False,58950,Accepted,
32323820,0470000,HARDIN COUNTY SHERIFF DEPT.,Accepted,HARDIN,KY0220,6300,RINEYVILLE,RD,,,,,,,,37.752449074,-85.975681675,12.817,10/11/2023 12:00:00 AM,1735,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,10/12/2023 5:13:19 PM,False,6,Accepted,
32320024,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 N,,,I 0075,I75 N EXIT99 ON RAMP FROM US25,,,,,37.886543852,-84.342972058,97.962,10/11/2023 12:00:00 AM,2320,2,2,0,0,CLEAR,DRY,True,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,10/12/2023 5:32:28 AM,False,57494,Accepted,
32320025,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 N,,,I 0075,I75 N EXIT99 ON RAMP FROM US25,,,,,37.887701398,-84.344559089,98.080,10/11/2023 12:00:00 AM,2301,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,10/12/2023 5:33:00 AM,False,57494,Accepted,
32320026,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 N,,,I 0075,I75 N EXIT99 ON RAMP FROM US25,,,,,37.886246111,-84.342501496,97.929,10/11/2023 12:00:00 AM,2208,3,3,0,0,CLEAR,DRY,True,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,10/12/2023 5:33:30 AM,False,57494,Accepted,
32312889,0110100,DANVILLE POLICE DEPARTMENT,Accepted,BOYLE,US0150,,US150 TURN LANE,,,US0150B,DANVILLE,,,,,37.619580001,-84.734226954,0.034,10/10/2023 12:00:00 AM,1022,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & GRADE,DAYLIGHT,,,10/10/2023 2:18:20 PM,False,696,Accepted,
32314762,0591000,LAKESIDE PK/CRESTVIEW HILLS PD,Accepted,KENTON,I 0275,,I275 W,,,,,,,,,39.026391467,-84.569284190,82.037,10/10/2023 12:00:00 AM,1651,3,3,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,10/10/2023 11:09:00 PM,False,1427,Accepted,
32316462,KSP0900,KY STATE POLICE POST 09,Accepted,MAGOFFIN,KY9009,,KY9009,,,,,,,,,37.745146946,-83.156625518,68.673,10/10/2023 12:00:00 AM,1149,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,10/11/2023 9:49:12 AM,False,736,Accepted,
32316110,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,,,,,38.263278504,-85.772976557,3.492,10/10/2023 12:00:00 AM,0901,2,2,0,0,CLEAR,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & HILLCREST,DAYLIGHT,,,10/11/2023 8:40:03 AM,False,4903,Accepted,
32316448,0470000,HARDIN COUNTY SHERIFF DEPT.,Accepted,HARDIN,I 0065,,I65 N,,,,,,,,,37.794534666,-85.753836563,101.713,10/10/2023 12:00:00 AM,1323,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & GRADE,DAYLIGHT,,,10/11/2023 9:46:23 AM,False,965,Accepted,
32316186,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,PARK,RD,S,,,,OLD SOUTH PARK,,MINOR,38.118960050,-85.703959492,1.551,10/10/2023 12:00:00 AM,1623,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/11/2023 8:48:45 AM,False,2324,Accepted,
32316262,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HIKES,LN,,,DOWNING,,,,,38.202646394,-85.654269889,1.265,10/10/2023 12:00:00 AM,2020,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,10/11/2023 9:02:43 AM,False,5458,Accepted,
32308269,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 NB,,,,,,,,,37.900433838,-85.696473656,109.985,10/9/2023 12:00:00 AM,0730,1,1,0,1,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,10/9/2023 3:33:18 PM,False,1248,Accepted,
32335432,1140000,WARREN COUNTY SHERIFF DEPT.,Accepted,WARREN,,1100,MELODY,AVE,,,,,,,,37.032035287,-86.371070498,,10/9/2023 12:00:00 AM,1008,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,10/16/2023 8:44:22 AM,False,443,Accepted,
